,class,ra,dec,u,g,r,i,z,nuv_mag,u-g,u-r,u-i,u-z,u-nuv_mag,g-r,g-i,g-z,g-nuv_mag,r-i,r-z,r-nuv_mag,i-z,i-nuv_mag,z-nuv_mag
2427,1,189.16654880000002,30.83986028,18.32645607,17.35451508,16.80170631,16.44967651,16.26269722,18.95316315,0.97194099,1.52474976,1.87677956,2.06375885,-0.62670708,0.55280877,0.90483857,1.09181786,-1.59864807,0.3520298,0.53900909,-2.15145684,0.18697929,-2.50348664,-2.69046593
3600,1,177.3760061,22.13962589,18.87279892,17.81204987,17.28846359,17.10466576,16.92653084,19.670240399999997,1.06074905,1.58433533,1.76813316,1.94626808,-0.79744148,0.52358628,0.70738411,0.88551903,-1.85819053,0.18379783,0.36193275,-2.38177681,0.17813492,-2.56557464,-2.74370956
5741,1,180.9937178,36.27263004,19.87310791,18.40898132,17.76287079,17.43769836,17.22482491,20.89213371,1.46412659,2.11023712,2.43540955,2.648283,-1.0190257999999999,0.64611053,0.97128296,1.18415641,-2.48315239,0.32517243,0.53804588,-3.12926292,0.21287345,-3.45443535,-3.6673088
6173,1,205.46182209999998,31.88753303,23.01402283,21.07185936,19.19186401,18.50884438,18.28741264,22.92996597,1.94216347,3.82215882,4.50517845,4.72661019,0.08405686,1.87999535,2.56301498,2.78444672,-1.85810661,0.68301963,0.90445137,-3.73810196,0.22143174,-4.42112159,-4.64255333
5604,0,189.2519718,39.11098355,22.53499413,21.30297852,21.20924377,21.03837776,20.860933300000003,22.56987953,1.23201561,1.32575036,1.49661637,1.67406083,-0.034885400000000004,0.09373475,0.26460076,0.44204522,-1.26690101,0.17086601,0.34831047,-1.36063576,0.17744446,-1.53150177,-1.70894623
5514,1,182.7357418,24.80268093,22.17306709,20.48270988,18.82653236,18.10255814,17.59483147,22.04990768,1.69035721,3.34653473,4.07050895,4.57823562,0.12315941,1.65617752,2.38015174,2.88787841,-1.5671978000000002,0.72397422,1.23170089,-3.22337532,0.50772667,-3.94734954,-4.45507621
6277,2,191.8603517,30.51503789,22.29222679,21.21987915,20.88071823,20.67752647,20.47074699,22.49607277,1.07234764,1.41150856,1.61470032,1.8214797999999999,-0.20384598,0.33916092,0.54235268,0.74913216,-1.27619362,0.20319176,0.40997124,-1.61535454,0.20677948,-1.8185463,-2.02532578
5874,2,192.57952219999999,32.39001794,19.96499634,20.00507164,20.11478806,19.73971939,19.87820053,21.57857323,-0.0400753,-0.14979172,0.22527695,0.08679581,-1.61357689,-0.10971642,0.26535225,0.12687111,-1.57350159,0.37506867,0.23658753,-1.46378517,-0.13848114,-1.83885384,-1.7003727
991,1,184.1117085,33.47422653,21.83645439,20.81585693,19.19775391,18.43976021,18.17298698,22.18496323,1.02059746,2.63870048,3.39669418,3.66346741,-0.34850884,1.61810302,2.37609672,2.64286995,-1.3691063,0.7579937,1.02476693,-2.98720932,0.26677323,-3.74520302,-4.01197625
2598,0,205.01109119999998,22.25254913,21.55996704,20.96537781,20.96140289,20.94486046,21.32333755,22.42224693,0.59458923,0.59856415,0.61510658,0.23662949,-0.86227989,0.00397492,0.02051735,-0.35795974,-1.45686912,0.01654243,-0.36193466,-1.46084404,-0.37847709,-1.47738647,-1.09890938
5482,1,202.93929169999998,36.52373722,23.40312004,22.2783947,20.73860359,19.75756454,19.15880013,23.6105442,1.12472534,2.66451645,3.6455555,4.24431991,-0.20742416,1.53979111,2.52083016,3.11959457,-1.3321495,0.98103905,1.57980346,-2.87194061,0.59876441,-3.85297966,-4.45174407
5381,2,181.8837586,34.47635364,21.30018616,20.80979347,20.84892273,20.76072884,20.5901432,21.30316353,0.49039269,0.45126343,0.53945732,0.71004296,-0.00297737,-0.03912926,0.04906463,0.21965027,-0.49337006,0.08819389,0.25877953,-0.45424079999999994,0.17058564,-0.54243469,-0.71302033
3620,1,178.6079572,22.91878241,24.16329384,21.73139763,20.12869835,19.27247238,18.86978531,22.51581383,2.43189621,4.03459549,4.89082146,5.29350853,1.64748001,1.60269928,2.45892525,2.86161232,-0.7844161999999999,0.85622597,1.25891304,-2.38711548,0.40268707,-3.24334145,-3.64602852
337,2,187.9261605,29.85721405,21.76638603,21.00832939,20.91478539,20.8048172,20.46776962,23.38644791,0.75805664,0.85160064,0.96156883,1.29861641,-1.62006188,0.093544,0.20351219,0.54055977,-2.37811852,0.10996819,0.44701577,-2.47166252,0.33704758,-2.58163071,-2.91867829
979,1,183.1118624,38.434766700000004,24.85379791,22.36354065,20.66267586,19.58373451,19.16371727,23.86475182,2.49025726,4.19112205,5.270063400000001,5.69008064,0.98904609,1.70086479,2.77980614,3.19982338,-1.50121117,1.07894135,1.49895859,-3.20207596,0.42001724,-4.28101731,-4.70103455
3100,1,183.3510138,24.64314118,24.98530388,22.68727112,21.35105324,20.11148262,19.63403702,22.64521027,2.29803276,3.63425064,4.87382126,5.35126686,2.34009361,1.33621788,2.5757885,3.0532341,0.04206085,1.23957062,1.71701622,-1.29415703,0.4774456,-2.53372765,-3.01117325
2486,1,192.4836388,30.26368976,19.3162117,18.05373955,17.67125702,17.39501953,17.26747894,19.66211319,1.26247215,1.64495468,1.92119217,2.04873276,-0.34590149,0.38248253,0.65872002,0.78626061,-1.60837364,0.27623749,0.40377808,-1.99085617,0.12754059,-2.26709366,-2.39463425
5345,1,183.13128369999998,32.82459453,25.11677551,21.94957352,20.33428764,19.4360714,18.88728714,22.85520554,3.16720199,4.78248787,5.68070411,6.22948837,2.26156997,1.61528588,2.51350212,3.06228638,-0.90563202,0.89821624,1.4470005,-2.5209179,0.54878426,-3.41913414,-3.9679184000000003
6359,1,199.1862765,15.28605227,21.46253014,20.96390343,20.18731499,19.41607094,18.88962173,22.59072113,0.49862671,1.27521515,2.0464592,2.57290841,-1.12819099,0.77658844,1.54783249,2.0742817,-1.6268177,0.77124405,1.29769326,-2.40340614,0.52644921,-3.17465019,-3.7010994
8325,1,188.2912882,29.07005461,25.22164726,21.33297729,19.564161300000002,18.57725143,18.1478405,21.62949944,3.88866997,5.65748596,6.64439583,7.07380676,3.59214782,1.76881599,2.75572586,3.18513679,-0.29652215,0.98690987,1.4163208,-2.06533814,0.42941093,-3.05224801,-3.48165894
855,2,193.3453989,12.81244329,22.73023605,22.16162872,21.87504005,21.683710100000003,21.4162426,23.47548485,0.56860733,0.855196,1.04652595,1.31399345,-0.7452488,0.28658867,0.47791862,0.74538612,-1.31385613,0.19132995,0.45879745,-1.6004448,0.2674675,-1.79177475,-2.05924225
7962,1,181.58710259999998,29.801225800000005,19.55895996,18.40426254,17.66540909,17.28213882,17.03097725,20.47091484,1.15469742,1.89355087,2.27682114,2.52798271,-0.91195488,0.73885345,1.12212372,1.37328529,-2.0666523,0.38327027,0.63443184,-2.80550575,0.25116157,-3.18877602,-3.43993759
6520,1,205.8169959,34.22666476,22.27696228,21.64117813,21.01701355,20.01502991,19.53874588,22.11717033,0.63578415,1.25994873,2.26193237,2.7382164,0.15979195,0.62416458,1.62614822,2.10243225,-0.47599220000000003,1.00198364,1.47826767,-1.10015678,0.47628403,-2.10214042,-2.57842445
2110,1,187.302499,29.11899874,25.56876945,22.67177582,21.185606,19.83728027,19.37419128,22.34471893,2.89699363,4.38316345,5.73148918,6.19457817,3.22405052,1.48616982,2.83449555,3.29758454,0.32705689,1.34832573,1.81141472,-1.15911293,0.46308899,-2.50743866,-2.97052765
989,1,183.5805044,20.09287604,25.29755592,21.52114487,19.978223800000002,19.20182991,18.76358986,23.49091721,3.77641105,5.31933212,6.09572601,6.53396606,1.80663871,1.54292107,2.31931496,2.75755501,-1.96977234,0.77639389,1.21463394,-3.51269341,0.43824005,-4.2890873,-4.72732735
7426,2,205.2813812,25.42278991,22.93085098,21.18194962,19.96084023,19.23639488,18.98451042,22.06788635,1.74890136,2.97001075,3.6944561,3.94634056,0.86296463,1.22110939,1.94555474,2.1974392000000003,-0.88593673,0.72444535,0.97632981,-2.10704612,0.25188446,-2.83149147,-3.08337593
7417,1,192.323165,26.42883777,21.93202209,21.23468971,20.28989792,19.4785862,19.26962662,22.69397736,0.69733238,1.64212417,2.45343589,2.66239547,-0.76195527,0.94479179,1.75610351,1.96506309,-1.45928765,0.81131172,1.0202712999999999,-2.40407944,0.20895958,-3.21539116,-3.42435074
0,0,184.0708878,20.25347237,22.55728722,21.05433273,20.82053375,20.79236412,20.57209396,24.28755569,1.50295449,1.73675347,1.7649231,1.98519326,-1.73026847,0.23379898,0.26196861,0.48223877,-3.23322296,0.02816963,0.24843979,-3.46702194,0.22027016,-3.49519157,-3.71546173
5426,2,202.38323469999997,29.82228096,21.13839531,20.63681602,20.61716461,20.57415009,20.60012627,22.74297333,0.50157929,0.5212306999999999,0.56424522,0.53826904,-1.60457802,0.01965141,0.06266593,0.03668975,-2.10615731,0.04301452,0.01703834,-2.12580872,-0.02597618,-2.16882324,-2.14284706
6051,2,204.05029480000002,23.8395702,21.27103806,20.73316383,20.80940056,20.76419067,20.48212242,23.60518456,0.53787423,0.4616375,0.50684739,0.78891564,-2.3341465,-0.07623673,-0.03102684,0.25104141,-2.87202073,0.04520989,0.32727814,-2.795784,0.28206825,-2.84099389,-3.12306214
3193,1,183.0351178,21.25613433,19.51021385,18.31588554,17.69665146,17.36058617,17.11894608,20.25827599,1.19432831,1.81356239,2.14962768,2.39126777,-0.74806214,0.61923408,0.95529937,1.19693946,-1.94239045,0.33606529,0.57770538,-2.56162453,0.24164009,-2.89768982,-3.13932991
2551,2,196.22327109999998,28.32943434,23.94516563,21.66945457,21.58447266,21.68546104,21.34316635,22.16065216,2.27571106,2.36069297,2.25970459,2.60199928,1.78451347,0.08498191,-0.01600647,0.32628822,-0.49119759,-0.10098838,0.24130631,-0.5761795,0.34229469,-0.47519112,-0.81748581
6004,1,188.0987795,20.88653476,22.05827904,21.2477417,20.07105827,19.2373848,18.9575901,21.967659,0.81053734,1.98722077,2.82089424,3.10068894,0.09062004,1.17668343,2.0103569,2.2901516,-0.7199173000000001,0.83367347,1.11346817,-1.89660073,0.2797947,-2.7302742,-3.0100689
5014,2,190.39980740000001,24.83275937,22.10437775,21.55925751,21.6594429,21.51189232,21.25332832,23.22634125,0.54512024,0.44493485,0.59248543,0.85104943,-1.1219635000000001,-0.10018539,0.04736519,0.30592919,-1.66708374,0.14755058,0.40611458,-1.56689835,0.25856399999999996,-1.71444893,-1.97301293
2451,1,188.729722,27.29104017,21.68018723,20.93323517,19.47621155,18.69362068,18.26568794,21.86061478,0.74695206,2.20397568,2.98656655,3.41449929,-0.18042755,1.45702362,2.23961449,2.66754723,-0.92737961,0.78259087,1.21052361,-2.38440323,0.42793274,-3.1669941,-3.59492684
645,2,183.4853551,35.689832,22.75695992,21.94192314,20.57315254,19.69876099,19.150409699999997,22.70632935,0.81503678,2.18380738,3.05819893,3.60655022,0.05063057,1.3687706,2.24316215,2.79151344,-0.76440621,0.87439155,1.42274284,-2.13317681,0.54835129,-3.00756836,-3.55591965
7777,0,189.0958381,23.4440193,21.04057312,19.73475647,19.61093521,19.65202141,19.74675179,22.16104126,1.30581665,1.42963791,1.38855171,1.29382133,-1.12046814,0.12382126,0.08273506,-0.01199532,-2.42628479,-0.041086199999999996,-0.13581658,-2.55010605,-0.09473038,-2.50901985,-2.41428947
6550,2,201.57436919999998,34.78216822,21.40091705,21.08236504,20.73618698,20.84477615,20.55158806,22.30809784,0.31855201,0.66473007,0.5561409,0.84932899,-0.90718079,0.34617806,0.23758889,0.53077698,-1.2257328,-0.10858917,0.18459892,-1.57191086,0.29318809,-1.46332169,-1.75650978
234,1,179.9063942,28.36111695,26.6201458,21.48575783,19.91319847,19.08921814,18.61533928,24.45830727,5.13438797,6.70694733,7.53092766,8.00480652,2.16183853,1.57255936,2.39653969,2.87041855,-2.97254944,0.82398033,1.29785919,-4.5451087999999995,0.47387886,-5.36908913,-5.84296799
4191,1,203.69281719999998,27.96867618,21.63082123,21.66651154,20.484350199999998,19.67346573,19.19317055,22.0404911,-0.03569031,1.14647103,1.9573555,2.43765068,-0.40966987,1.18216134,1.99304581,2.47334099,-0.37397956,0.81088447,1.29117965,-1.5561409,0.48029518,-2.36702537,-2.84732055
4433,1,198.7067801,38.653915999999995,22.56521988,21.69226456,20.80608368,19.9815979,19.42605209,22.15406227,0.87295532,1.7591362000000001,2.58362198,3.13916779,0.41115761,0.88618088,1.71066666,2.26621247,-0.46179771,0.82448578,1.38003159,-1.34797859,0.55554581,-2.17246437,-2.72801018
4408,0,206.106217,34.19083193,22.63580894,21.78731346,21.60141754,21.34246635,20.84781075,21.90004921,0.84849548,1.0343914,1.29334259,1.78799819,0.73575973,0.18589592,0.44484711,0.93950271,-0.11273575,0.25895119,0.75360679,-0.29863167,0.4946556,-0.55758286,-1.05223846
137,2,201.24953090000002,27.41066794,22.77313232,21.55504799,21.43855858,21.47567368,21.32290268,24.425249100000002,1.21808433,1.33457374,1.29745864,1.45022964,-1.65211678,0.11648941,0.07937431,0.23214531,-2.87020111,-0.0371151,0.11565589999999999,-2.98669052,0.152771,-2.94957542,-3.10234642
8271,1,197.3936548,29.70341517,22.18350601,22.17665482,20.61707878,19.832563399999998,19.41041374,25.25134659,0.00685119,1.56642723,2.35094261,2.77309227,-3.06784058,1.55957604,2.34409142,2.76624108,-3.07469177,0.78451538,1.20666504,-4.63426781,0.42214966,-5.41878319,-5.84093285
1431,1,185.3001127,38.30362353,22.51235199,21.94251442,20.71918678,19.76219177,19.37290955,22.72038078,0.56983757,1.79316521,2.75016022,3.13944244,-0.20802879,1.22332764,2.18032265,2.56960487,-0.77786636,0.95699501,1.34627723,-2.001194,0.38928222,-2.95818901,-3.34747123
3041,2,199.8233847,19.40359947,22.7824955,21.61138725,21.68841553,21.83699989,20.6723938,22.91988564,1.17110825,1.09407997,0.94549561,2.1101017000000004,-0.13739014,-0.07702828,-0.22561264,0.93899345,-1.30849839,-0.14858436,1.01602173,-1.23147011,1.16460609,-1.08288575,-2.24749184
8090,1,198.1023021,13.88026027,18.32439041,16.97978401,16.40867615,16.05222702,15.90102196,19.01272774,1.3446063999999998,1.91571426,2.27216339,2.42336845,-0.68833733,0.57110786,0.92755699,1.07876205,-2.03294373,0.35644913,0.50765419,-2.60405159,0.15120506,-2.96050072,-3.11170578
4839,1,188.39220490000002,32.9325135,21.90984917,21.92912292,20.66161537,19.78384209,19.33023834,23.04483795,-0.01927375,1.2482338,2.12600708,2.57961083,-1.13498878,1.26750755,2.14528083,2.59888458,-1.11571503,0.87777328,1.33137703,-2.38322258,0.45360375,-3.26099586,-3.71459961
4656,1,188.1323393,40.52365007,19.98578262,19.41916084,18.52370262,18.1265831,17.86078072,20.46503258,0.56662178,1.4620799999999998,1.85919952,2.1250019,-0.47924996,0.89545822,1.29257774,1.55838012,-1.04587174,0.39711952,0.6629219,-1.94132996,0.26580238,-2.33844948,-2.60425186
3724,2,179.6380677,18.92494568,22.70941353,21.56331253,20.67485619,19.8153038,19.42879677,22.83062363,1.146101,2.03455734,2.89410973,3.28061676,-0.12121010000000002,0.88845634,1.74800873,2.13451576,-1.2673111000000001,0.85955239,1.24605942,-2.15576744,0.38650703,-3.01531983,-3.40182686
1956,1,182.9173485,31.75873877,23.44423103,21.7615242,20.45210075,19.56908989,18.97741127,22.48223305,1.68270683,2.99213028,3.87514114,4.46681976,0.96199798,1.30942345,2.19243431,2.78411293,-0.72070885,0.88301086,1.47468948,-2.0301323,0.59167862,-2.91314316,-3.50482178
8241,2,200.6485755,28.75317639,21.68072891,21.42189217,21.31607246,21.30023766,21.74507332,23.74523354,0.25883674,0.36465645,0.38049125,-0.06434441,-2.06450463,0.10581971,0.12165451,-0.32318115,-2.32334137,0.0158348,-0.42900086,-2.42916108,-0.44483566,-2.44499588,-2.00016022
2021,1,180.96846530000002,29.29089452,23.83475876,21.16807365,19.32382011,18.69526863,18.21286011,22.14710045,2.66668511,4.51093865,5.13949013,5.62189865,1.68765831,1.84425354,2.47280502,2.95521354,-0.9790268,0.62855148,1.11096,-2.82328034,0.48240852,-3.45183182,-3.93424034
1467,2,183.1468163,37.67621776,20.73166084,20.3432579,20.30326653,20.09358406,20.3856411,22.64248657,0.38840294,0.42839431,0.63807678,0.34601974,-1.91082573,0.03999137,0.24967384,-0.0423832,-2.29922867,0.20968247,-0.08237457,-2.33922004,-0.29205704,-2.54890251,-2.25684547
1084,1,195.8204599,34.83990553,20.42769241,19.277565,17.97298813,17.352315899999997,16.88126183,23.10837936,1.15012741,2.45470428,3.07537651,3.54643058,-2.68068695,1.30457687,1.9252491000000003,2.39630317,-3.83081436,0.62067223,1.0917263000000001,-5.13539123,0.47105407,-5.75606346,-6.22711753
2607,1,209.0736655,26.4154206,27.622741700000002,21.33389854,19.80200386,19.04301262,18.54241562,22.87905312,6.28884316,7.82073784,8.57972908,9.08032608,4.74368858,1.53189468,2.29088592,2.79148292,-1.54515458,0.75899124,1.25958824,-3.07704926,0.5005970000000001,-3.8360404999999997,-4.3366375
260,1,194.1283185,27.64297144,24.33043289,22.56104851,20.91089821,19.83845901,19.50456047,24.34829521,1.76938438,3.41953468,4.49197388,4.82587242,-0.01786232,1.6501503,2.7225895,3.05648804,-1.7872467,1.0724392,1.40633774,-3.4373970000000003,0.33389854,-4.5098362000000005,-4.84373474
1256,1,206.2633748,35.73293991,25.20410538,22.3284893,20.69857979,19.4784832,18.98862267,23.21136093,2.87561608,4.50552559,5.72562218,6.21548271,1.99274445,1.62990951,2.8500061000000003,3.33986663,-0.88287163,1.22009659,1.70995712,-2.51278114,0.48986053,-3.73287773,-4.22273826
4515,1,192.20714919999998,21.45682393,20.66201019,20.45880508,20.38347626,20.49110413,20.54649925,20.83286285,0.20320511,0.27853393,0.17090606,0.11551094,-0.17085266,0.07532882,-0.03229905,-0.08769417,-0.37405777,-0.10762787,-0.16302299,-0.44938659,-0.05539512,-0.34175872,-0.2863636
6648,1,186.42986240000002,22.0197155,23.95097351,19.97688675,18.19984436,17.5720768,17.19987488,22.28741264,3.97408676,5.75112915,6.37889671,6.75109863,1.66356087,1.77704239,2.40480995,2.77701187,-2.31052589,0.62776756,0.99996948,-4.08756828,0.37220192,-4.71533584,-5.08753776
4466,1,181.9557861,20.13517013,19.73881912,18.23017693,17.83812141,17.57348442,17.52765656,19.14020729,1.50864219,1.90069771,2.1653347000000003,2.21116256,0.59861183,0.39205552,0.65669251,0.70252037,-0.91003036,0.26463699,0.31046485,-1.30208588,0.04582786,-1.56672287,-1.61255073
1556,1,194.91154840000002,41.95724656,18.74316025,17.46505165,16.95191765,16.60733032,16.45434952,19.28022766,1.2781086000000002,1.7912426,2.13582993,2.28881073,-0.53706741,0.513134,0.85772133,1.01070213,-1.81517601,0.34458733,0.49756813,-2.32831001,0.1529808,-2.67289734,-2.82587814
2392,0,192.85723000000002,30.70264722,21.40457153,20.83554459,20.77327728,20.75614929,20.73936272,22.17258835,0.56902694,0.63129425,0.64842224,0.66520881,-0.76801682,0.06226731,0.0793953,0.09618187,-1.33704376,0.01712799,0.03391456,-1.39931107,0.01678657,-1.41643906,-1.43322563
680,1,198.9606168,40.04216767,21.97465134,21.98502541,20.77611923,19.58288765,19.15994644,27.57758141,-0.01037407,1.19853211,2.39176369,2.8147048999999997,-5.60293007,1.20890618,2.40213776,2.82507897,-5.592556,1.19323158,1.61617279,-6.80146218,0.42294121,-7.99469376,-8.41763497
2226,2,194.420986,33.6252881,20.98181915,20.43647957,20.32485962,20.25081444,20.39886475,22.49168015,0.54533958,0.65695953,0.73100471,0.5829544,-1.5098610000000001,0.11161995,0.18566513,0.03761482,-2.05520058,0.07404518,-0.07400513,-2.16682053,-0.14805031,-2.24086571,-2.0928153999999997
1750,2,183.7896868,35.63692923,21.38107109,21.06044769,20.97625732,21.00812149,20.79100037,21.32189178,0.32062340000000006,0.40481377,0.37294959999999994,0.59007072,0.05917931,0.08419037,0.052326199999999996,0.26944732,-0.26144409,-0.03186417,0.18525695,-0.34563446,0.21712112,-0.31377029,-0.53089141
7572,2,207.45712350000002,21.39350634,20.37100029,19.81628036,19.821844100000003,19.589881899999998,19.46648216,21.19044113,0.55471993,0.54915619,0.78111839,0.90451813,-0.81944084,-0.00556374,0.22639846,0.3497982,-1.37416077,0.23196220000000004,0.35536194,-1.36859703,0.12339974,-1.60055923,-1.72395897
7206,2,183.6845306,39.71453476,21.18785477,20.42712593,20.57430458,20.25061989,20.03671455,20.18450165,0.76072884,0.61355019,0.93723488,1.15114022,1.00335312,-0.14717865,0.17650604,0.39041138,0.24262428,0.32368469,0.53759003,0.38980293,0.21390534,0.06611824,-0.1477871
1682,0,200.35571409999997,38.06209718,22.36378479,21.31066322,21.24104881,21.28388214,21.40730095,22.80356598,1.05312157,1.12273598,1.07990265,0.95648384,-0.43978119,0.06961441,0.02678108,-0.09663773,-1.49290276,-0.04283333,-0.16625214,-1.56251717,-0.12341881,-1.51968384,-1.39626503
2361,1,188.91948440000002,32.58261767,24.15927887,23.31870461,21.33244896,20.09856415,19.64843559,23.08786774,0.84057426,2.82682991,4.06071472,4.51084328,1.07141113,1.98625565,3.22014046,3.67026902,0.23083687,1.23388481,1.68401337,-1.75541878,0.45012856,-2.98930359,-3.43943215
3051,0,201.22376409999998,18.57622636,21.63603783,21.14821434,21.09629059,20.95111275,20.93512154,22.20165062,0.48782349,0.53974724,0.68492508,0.70091629,-0.56561279,0.05192375,0.19710159,0.2130928,-1.05343628,0.14517784,0.16116905,-1.10536003,0.01599121,-1.25053787,-1.26652908
5307,1,205.76911299999998,28.82684291,21.91094589,21.279356,20.00305748,19.41226768,19.00767326,23.34020042,0.63158989,1.90788841,2.49867821,2.90327263,-1.42925453,1.27629852,1.86708832,2.27168274,-2.06084442,0.5907898,0.99538422,-3.33714294,0.40459442,-3.92793274,-4.33252716
959,0,193.690218,21.91270745,21.81957054,20.32667351,20.10610199,20.12636375,20.15990639,22.95875931,1.49289703,1.71346855,1.69320679,1.65966415,-1.13918877,0.22057152,0.20030976,0.16676712,-2.6320857999999996,-0.02026176,-0.053804399999999995,-2.85265732,-0.03354264,-2.83239556,-2.79885292
2864,2,195.2388852,20.99628137,20.89605713,20.34845734,19.73988152,19.02835083,18.78242111,21.49751282,0.54759979,1.15617561,1.8677063000000003,2.11363602,-0.60145569,0.60857582,1.32010651,1.56603623,-1.14905548,0.71153069,0.95746041,-1.7576313000000001,0.24592972,-2.46916199,-2.71509171
5706,1,187.5961143,26.52211309,20.50223732,18.92201233,17.77739143,17.27865219,16.94359207,22.49390602,1.58022499,2.72484589,3.22358513,3.55864525,-1.9916686999999997,1.1446208999999998,1.64336014,1.97842026,-3.57189369,0.49873924,0.83379936,-4.71651459,0.33506012,-5.21525383,-5.55031395
4835,1,192.7393371,29.53323139,24.91828728,21.27688408,20.13511086,19.39871979,18.94184875,21.37560844,3.6414032,4.78317642,5.51956749,5.97643853,3.54267884,1.14177322,1.87816429,2.33503533,-0.09872436,0.73639107,1.19326211,-1.24049758,0.45687104,-1.97688865,-2.43375969
6581,2,198.0563776,35.11922703,19.79283333,19.61727142,19.13225746,18.89958763,18.49996376,20.48488617,0.17556191,0.66057587,0.8932457,1.29286957,-0.69205284,0.48501396,0.71768379,1.11730766,-0.86761475,0.23266983,0.6322937,-1.35262871,0.39962387,-1.58529854,-1.98492241
6480,1,186.9778667,36.20173446,22.86496353,20.87136269,19.13662148,18.5358963,18.15686798,22.67591476,1.99360084,3.72834205,4.32906723,4.70809555,0.18904877,1.73474121,2.33546639,2.71449471,-1.80455207,0.60072518,0.9797534999999999,-3.53929328,0.37902832,-4.14001846,-4.51904678
4468,1,181.09059309999998,24.01109481,20.14916039,18.23189926,17.35937119,16.94316101,16.64012146,22.53560638,1.91726113,2.7897892000000004,3.20599938,3.50903893,-2.38644599,0.87252807,1.28873825,1.5917778,-4.30370712,0.41621018,0.71924973,-5.17623519,0.30303955,-5.59244537,-5.89548492
6816,1,197.7859315,39.22685749,16.75676727,14.62576675,13.69782925,13.28826904,13.06534958,20.03305054,2.13100052,3.05893802,3.46849823,3.69141769,-3.27628327,0.9279375,1.33749771,1.56041717,-5.40728379,0.40956021,0.63247967,-6.33522129,0.22291946,-6.7447815,-6.96770096
2665,1,209.0438882,24.10980859,18.74221039,17.42444229,16.86133957,16.51252556,16.30464745,19.43926239,1.3177681,1.88087082,2.22968483,2.43756294,-0.697052,0.56310272,0.91191673,1.11979484,-2.0148201,0.34881401,0.55669212,-2.57792282,0.20787811,-2.92673683,-3.13461494
3134,1,182.4370707,24.36314152,19.00657845,17.9266777,17.44156456,17.11671257,16.97355461,20.08292007,1.07990075,1.56501389,1.88986588,2.03302384,-1.07634162,0.48511314,0.80996513,0.95312309,-2.15624237,0.32485199,0.46800995,-2.64135551,0.14315796,-2.9662075,-3.10936546
2124,1,177.290545,31.49917193,23.88080597,22.24119186,20.63661385,19.76200104,19.30380058,22.08625412,1.63961411,3.24419212,4.11880493,4.57700539,1.79455185,1.60457801,2.47919082,2.93739128,0.15493774,0.87461281,1.33281327,-1.44964027,0.45820046,-2.32425308,-2.78245354
7191,2,191.37286909999997,32.27494665,21.56796265,21.02907181,21.03052521,21.01483727,20.60121727,23.41543388,0.53889084,0.53743744,0.55312538,0.96674538,-1.84747123,-0.0014534,0.01423454,0.42785454,-2.38636207,0.01568794,0.42930794,-2.38490867,0.41362,-2.40059661,-2.81421661
6812,2,184.8147795,36.58052655,20.23257828,19.78740883,19.75289917,19.70609665,19.6448307,20.020816800000002,0.44516945,0.47967911,0.52648163,0.58774758,0.21176148,0.03450966,0.08131218,0.14257813,-0.23340797,0.04680252,0.10806847,-0.26791763,0.06126595,-0.31472015,-0.3759861
1241,1,204.66993290000002,23.8270667,23.70239449,21.96112061,20.46381569,19.35368156,18.79404831,23.8503685,1.74127388,3.2385787999999995,4.34871293,4.90834618,-0.14797401,1.49730492,2.60743905,3.1670722999999996,-1.88924789,1.11013413,1.66976738,-3.38655281,0.55963325,-4.49668694,-5.05632019
3366,1,188.4887312,21.56069586,19.39789581,18.16169548,17.66170311,17.36805153,17.16181564,20.35762215,1.23620033,1.7361927,2.02984428,2.23608017,-0.95972634,0.49999237,0.79364395,0.99987984,-2.19592667,0.29365158,0.49988747,-2.69591904,0.20623589,-2.98957062,-3.19580651
6275,1,190.860366,29.70532856,24.95453644,21.49212265,19.86935234,19.08910942,18.70608902,25.19439507,3.46241379,5.085184099999999,5.86542702,6.24844742,-0.23985863,1.62277031,2.40301323,2.78603363,-3.70227242,0.78024292,1.16326332,-5.32504273,0.38302040000000004,-6.10528565,-6.48830605
8053,1,179.7353167,35.76682586,24.69386864,21.61562538,19.97981262,19.17075157,18.69145584,22.33774948,3.07824326,4.71405602,5.52311707,6.0024128,2.35611916,1.63581276,2.44487381,2.92416954,-0.7221241,0.80906105,1.28835678,-2.35793686,0.47929573,-3.16699791,-3.64629364
2903,1,198.6802389,23.59294269,22.28560829,21.47397423,20.39381027,19.67041016,19.24476814,22.10691261,0.81163406,1.89179802,2.61519813,3.04084015,0.17869568,1.08016396,1.80356407,2.22920609,-0.63293838,0.72340011,1.14904213,-1.71310234,0.42564202,-2.43650245,-2.86214447
8352,1,184.0437338,28.55509783,22.18933105,21.391792300000002,20.43341064,19.64480209,19.37395859,22.91841888,0.79753875,1.75592041,2.54452896,2.81537246,-0.72908783,0.95838166,1.74699021,2.01783371,-1.52662658,0.78860855,1.05945205,-2.48500824,0.2708435,-3.27361679,-3.54446029
4084,1,199.4796141,31.11156967,22.98463058,21.17169189,20.38376999,19.50617599,18.82021904,22.45363617,1.81293869,2.60086059,3.47845459,4.16441154,0.53099441,0.7879219,1.6655159,2.35147285,-1.28194428,0.8775940000000001,1.56355095,-2.06986618,0.68595695,-2.94746018,-3.63341713
