,class,ra,dec,u,g,r,i,z,nuv_mag,u-g,u-r,u-i,u-z,u-nuv_mag,g-r,g-i,g-z,g-nuv_mag,r-i,r-z,r-nuv_mag,i-z,i-nuv_mag,z-nuv_mag
4690,1,0.8690817127695224,0.8261580931803741,0.7081807609198695,0.7515720603899648,0.7757759150355263,0.7529391751024136,0.7154657734879966,0.7690234661945492,0.2936698319910423,0.2556489834321474,0.302629574030044,0.36209872784653707,0.35471844819062404,0.3508199392534205,0.52361913616205,0.5823355243696944,0.4634619764150825,0.6147884734396116,0.6367128895001394,0.5340095384576885,0.6257614877145564,0.5012233601048957,0.42138350513747863
8140,0,0.885606368572245,0.9579841311767386,0.7792099325786428,0.8764260102715034,0.9086188001961394,0.9068871980824449,0.8977344907768963,0.8768516459614374,0.14237690743155465,0.14140042566721403,0.13012465181748084,0.14196390970873587,0.3191011419891594,0.22882366088185155,0.1666813885015821,0.2385192954881296,0.4887022482715589,0.19208679779573273,0.3127773109770093,0.5969109884779724,0.3708137533160055,0.619554535540404,0.6247206292948766
3172,2,0.8796927721460904,0.5697099555334529,0.6974384968530375,0.7486593417466718,0.8453001409972728,0.8462603148917429,0.8112029697017755,0.7398069413389322,0.3777123818157482,0.0871723793207721,0.0881547358608014,0.23091365138561917,0.4361136275361998,0.056936553340861416,0.20068296853199666,0.3414897229749794,0.6283196151777704,0.5192148244508995,0.5650805395939827,0.7935923412217876,0.6125228603887759,0.7990304338047933,0.7019957435040941
531,1,0.9177986872670829,0.6362952291442793,0.8655666889834776,0.8694997482763144,0.910132641786902,0.7686472348205144,0.8207335814380526,0.8771523921317916,0.5078324748620041,0.418887835633557,0.686349577991394,0.5803247673496251,0.4835957251403277,0.249559455882141,0.6339917317408185,0.5439546383993743,0.4350333169911143,0.8502559051655587,0.6985647217907165,0.37380283569711953,0.4099223202903106,0.21679119052259493,0.2997246958118679
584,1,0.8521598645028323,0.7469638093777825,0.8177844075571695,0.8504722439792135,0.8793780690949773,0.7379032574492995,0.7785617031126445,0.8639857602073145,0.4449815602192656,0.35734627628490073,0.6547588986057503,0.5542016629542812,0.3988988295330378,0.272779436948083,0.6512128943876737,0.5796733847303145,0.42290185405951475,0.8584196209741498,0.7296503054527816,0.3397084447573382,0.42377890669613694,0.1894357348057779,0.2451383656065847
1714,1,0.8420259300201284,0.7134598422112032,0.7040371335029485,0.723310986020352,0.7912930184910238,0.7702167994748713,0.7349572827472953,0.7787639480663983,0.4486644173695961,0.24642641917417837,0.33042236822128274,0.3939008336562517,0.3841211692666908,0.13606360350035465,0.29640064541524486,0.4227514971615818,0.45209886095081264,0.6076599890395011,0.6255445682516684,0.5336544949491558,0.6189757223709613,0.5014576454125474,0.43993972043245083
1990,1,0.8576490850604773,0.697658281029937,0.6979928217802787,0.7182469988621415,0.7846426552584426,0.7644345521952621,0.7292219392443775,0.7626918174093034,0.44568043163786364,0.24451589924754957,0.2835975885624401,0.3913037177693968,0.4083083218954466,0.12411893034888531,0.29660990606177934,0.4231491728149819,0.48323969735951106,0.6045457970825866,0.623983316326396,0.5655954647066339,0.619313577459675,0.533163226687849,0.46694979394977715
37,0,0.8910914579728514,0.5482224971475433,0.7963228015065033,0.8511710427087785,0.9534521158541801,0.841050516705432,0.8994068332186567,0.8659448797971481,0.39895346390226716,0.14196806609759008,0.4706198614080948,0.29915647153316743,0.34103261282886604,0.0885006275490206,0.5007533532212707,0.3801256439880483,0.41896941121091835,0.7538732119939691,0.577203583861512,0.5085739918766222,0.4104250857988834,0.35876459678218353,0.48922087356188204
8172,2,0.9869876741808471,0.6854371931514663,0.8163824605106615,0.9118928369747944,0.9505569657130482,0.9446503406397292,0.9260038068776835,0.9206098909223547,0.17254728766990418,0.15259359789410892,0.15132216106309743,0.1865258980272899,0.31742818819855,0.191433464063691,0.1638350442502114,0.2806377303110271,0.44733011317399457,0.24786206994248253,0.4206789722524301,0.5735061341269877,0.48923895524058764,0.5866020689921895,0.5685773288365792
4528,1,0.8850547832095342,0.5392445518766336,0.8118075503757012,0.8472254155843664,0.8356453988043174,0.7998765189657514,0.7520491607123884,0.8344351443616904,0.34539823566147776,0.40755436755928026,0.4671073949734777,0.569784020221587,0.4657197852586735,0.6237163489771719,0.7077313154889697,0.7191803969347706,0.5269941247518689,0.6629419927819039,0.6879337399709492,0.488511507747757,0.6474908307100669,0.42743990288715006,0.3403311040834785
2715,1,0.9360073883159354,0.6307489586987646,0.7171991531068135,0.7425598363119876,0.8166610242049978,0.7959080833545622,0.7614091267771541,0.7678514771264889,0.43098920949132535,0.20259766935574988,0.24031874047430232,0.3614445859179355,0.41756568550389583,0.1126765786893445,0.2881436593924819,0.41348384910902475,0.5339895301880051,0.6053263815385291,0.6202233788107185,0.6331178310753344,0.6150969929561576,0.5955724757261344,0.5244548333609895
7253,2,0.9847983143828036,0.7229503887523165,0.8071676070243362,0.8916211038927456,0.9335753289101678,0.9335266555919932,0.8994072214065517,0.8891068774875706,0.23558708128455158,0.18662726485626036,0.20124136915545088,0.23566991158666697,0.40854481096473544,0.1672616937600582,0.16535040210148,0.27084814100227483,0.5346591624595559,0.12061105221025156,0.3387973638324877,0.6568624778201213,0.6010620010453409,0.6608428205495911,0.659672726415047
351,0,0.9085329454883764,0.6880711622535779,0.7518887687715197,0.7983848922808594,0.8897851829564717,0.7827652079400607,0.8502003371241066,0.8441464183012766,0.4063402201228744,0.15952922222108717,0.48444958396375143,0.2922395198537024,0.2861719333624959,0.09797835083212414,0.5089762060160615,0.3663726872649904,0.34325182837185636,0.7776027351942989,0.577820683026781,0.4228292889219527,0.3875511837504343,0.30138223609639264,0.44199669185773544
2302,2,0.9084006028698788,0.7882776816519405,0.7131116002562324,0.780088075205991,0.8875615127861254,0.870449684080186,0.8508236596950892,0.8052596988026693,0.37001566965519866,0.0628687821482907,0.10163799915780806,0.2133635868547502,0.33844098361544883,0.03990837548412247,0.22289532308032145,0.33230912386417827,0.5304344937190152,0.5880995197571797,0.5671770612240921,0.7030184145477386,0.5727632541943388,0.6714837043285579,0.6274658535693213
6714,1,0.9827038138533603,0.7064558288722675,0.6397593895749979,0.6871357079451152,0.6951895737004186,0.6791315519502559,0.6427435019990172,0.7092220519997474,0.27230903474740736,0.2776606759148135,0.32289526045594164,0.3723770568874672,0.3404645072692436,0.3380476027494956,0.3531397679356776,0.4324706841993718,0.4273027561312411,0.4155734569582493,0.45275664638760316,0.48316349900245514,0.685574902004831,0.45624476023636906,0.439525638756722
1830,2,0.8815057470688596,0.7943439987638115,0.7552135886994171,0.81279029776733,0.9155225494488706,0.9136789114956602,0.865322066648087,0.814061619886912,0.38659929826577866,0.11755231707610689,0.17621279603812934,0.27330559163901746,0.43157852510652633,0.07850537316093659,0.20970788259264664,0.3673269963905552,0.5935177863850917,0.5272179446027258,0.5974459611830014,0.7488199734768589,0.6398754839668656,0.7523078773901118,0.6374411794787329
556,1,0.935604900759407,0.688189323320852,0.9149842597604413,0.8497235376486132,0.8896840691613703,0.7586784370493086,0.8073803728185669,0.8713082733692029,0.6465070902094764,0.5938995498922142,0.779436321463688,0.7062336520962365,0.6183778463142778,0.24468700292407627,0.6196800065782989,0.530461145537249,0.39979796161043035,0.8320985953140917,0.6831741377787864,0.3426089050360351,0.41390486443911245,0.21080164024745937,0.28654412344758357
8344,1,0.9386636518640809,0.8574505993020155,0.9320495986094093,0.8836461966404816,0.846582233717939,0.8215388358169937,0.7879417650233528,0.8890032830325452,0.7807092937394262,0.8302642174393285,0.8290762904324444,0.8302854355596908,0.8021206224815224,0.7945494229165836,0.7039517774692292,0.7787534455462392,0.3385251962460853,0.5237529319624135,0.6817560256723764,0.21395889781786942,0.6215620631443637,0.1978003893446762,0.17773618056184626
2762,1,0.9310905895835497,0.5686922337561177,0.8126481113947404,0.8495460799056951,0.9162873535817538,0.8718899491326179,0.8248677637110187,0.8790279127985484,0.4242893135890532,0.24123348357016652,0.322343943523947,0.44883896888843217,0.38875852824699975,0.16820400883150524,0.37654192334066167,0.501320094809568,0.5112493220462989,0.6935824270823555,0.6989820769909552,0.5517351031097302,0.6398740402988264,0.4644460589056563,0.38948603935425957
255,1,0.9248824102186487,0.6372748864933862,0.8611418500758572,0.8723434676022809,0.9157073248404671,0.7680202599210807,0.8174271183275107,0.9203513247745582,0.49295288320705505,0.39463254630968253,0.6793568527152837,0.575942516401237,0.36805474939273386,0.2436094052157068,0.6385611711517845,0.5541351035249018,0.31850878841447056,0.8619709073540409,0.7191805469737163,0.2611100511117481,0.41427184133997147,0.13771629157016235,0.18818430959819024
6647,1,0.8889126562748623,0.5026910467539378,0.6815593313548634,0.7370606889546581,0.744839360840301,0.7327471122022765,0.6935679076833863,0.7471306800554326,0.26742255851986824,0.2814121808388397,0.3164383688499008,0.36811254663036425,0.35626553958346197,0.3590189677532827,0.34726845379395027,0.43083037679001424,0.4492220291719794,0.3900223134189267,0.43963311457537935,0.4972793729955417,0.6902968459999731,0.4800335261171401,0.45982208610925246
6893,1,0.9298889555114881,0.3011249771517889,0.7023641344534262,0.7709376126145994,0.7908617514865803,0.7785560255819457,0.7406725359948444,0.7510279911054001,0.2330285250010278,0.22658160687433448,0.2674145424709849,0.31715620297599545,0.40729878705261435,0.2828788773984681,0.2989169014741274,0.38941401365403366,0.5353572925431385,0.2444718768593483,0.4274948436818018,0.6133656219188224,0.6689635186365682,0.5875169765169974,0.5670711911831853
3525,1,0.9322737857483913,0.3296362375058338,0.8122211499474099,0.8450577275730349,0.9178899053720011,0.8745884816698525,0.8450849540073296,0.8810556325330576,0.4320097023228107,0.2363319171719907,0.3154394278861323,0.41154718422747,0.38222924258058444,0.15083419068011228,0.3607660372427548,0.45929222752619825,0.4933111612079051,0.6890792081752446,0.6528331223388375,0.5495915119681866,0.5966760699416656,0.46527176468185577,0.428588476829876
6921,1,0.938227595047478,0.34452141629262634,0.7141010023359149,0.7638975378124663,0.7847127811718372,0.7741329329877681,0.7364641237358345,0.7541380118367781,0.3062087214653989,0.2810853843634878,0.3122606523029103,0.3573383331696115,0.4334607807493034,0.2736759988040818,0.2849799963904559,0.3801951022329861,0.5046585782171206,0.23127290528133093,0.4207106957578875,0.5858852811933188,0.6686813605436754,0.5664739113182867,0.5476984228170463
6132,2,0.9165909478086901,0.9843309051699711,0.7970244412148191,0.887432607589273,0.9643167581674057,0.9665258203191897,0.8861559135518967,0.9339791408218813,0.09503199232327596,0.06242891504246299,0.08175856630637655,0.21324235932594968,0.15690885158939294,0.09211536624935314,0.10659085418041132,0.3512806635911825,0.31911514624517723,0.2860628764684362,0.47980854982655685,0.49613714442077933,0.8463054385356229,0.5178164862371846,0.41271367201885245
2735,1,0.9233727198268296,0.5543785064567491,0.7338701625716431,0.7673605418061394,0.850488397157617,0.8282414148542625,0.798211992527322,0.7833262062643253,0.4179866767390886,0.17352553333329157,0.2156499859264031,0.3307570523972117,0.42240363747221454,0.09801173058722791,0.2790487587536535,0.39700463567675687,0.5573571845481021,0.6097423421192554,0.6093553294068422,0.6737400883954902,0.6015970335989276,0.6306451456267697,0.5666632638431407
1709,2,0.8429181481771972,0.7056035999502539,0.76202901556491,0.8209875556877654,0.9031040731002039,0.8913348741807183,0.8572645102445452,0.8687726351647735,0.3853031374521374,0.1622409173028896,0.23530788530271685,0.3015503727124949,0.3127295056576538,0.1333004849791364,0.2730938155298064,0.39560162694675716,0.4633032915637394,0.5665531269422145,0.5879920329559665,0.5488485762677617,0.6065701812598542,0.5413760118781881,0.4853494646261693
5683,1,0.9727618144567509,0.7889469083413746,0.6679816377555949,0.7072210646489742,0.7451264329343236,0.7385458150258174,0.7038819431668786,0.726977835774337,0.19406568939022134,0.20759584285459978,0.23928099404609582,0.2924345915020552,0.3476889402647729,0.24491945447934524,0.4324243976999927,0.33787516422264524,0.4494473015341723,0.5744058351578565,0.37483274023560953,0.5755589420195582,0.3731139525341624,0.5664588303671256,0.5323402820541673
4004,1,0.9508833686480302,0.7820394600308775,0.8912859775125416,0.8899055192655824,0.9352188853592698,0.8880718537302813,0.8484215908278909,0.868606007109161,0.4179411534479242,0.4105797187275351,0.48510714448587156,0.5641974234107691,0.6104573825752623,0.3509792867285037,0.5686192399126082,0.6436396784649075,0.5874455772313227,0.7034176659062036,0.6855375679566399,0.6328635618199518,0.6205175198248957,0.533854435560058,0.4664752067465169
986,1,0.8673131105500207,0.9173572067909294,0.7579259910070391,0.7545043405583874,0.7937529005074597,0.6796855552900495,0.7197897885249946,0.8924043191274548,0.5013962173988082,0.3807010418331539,0.6438552459295915,0.5312230547397563,0.2426946013683295,0.2142537168350751,0.5959919027578588,0.5031947906730173,0.2278132403060931,0.8196815798108135,0.6713312897194949,0.19658898106697678,0.41577504114992986,0.10650103435756969,0.12919803458397636
786,2,0.9112151221908544,0.3587456628730468,0.7796325168443708,0.8280857421565032,0.9416525472145016,0.8314471383021141,0.8833775835357661,0.8669588924100797,0.4082310599679137,0.12316053529997474,0.4587104849304226,0.2929411785708231,0.36340345481665515,0.052108428263469,0.48142593846992104,0.36521750862936103,0.4917029094277351,0.7714198174234772,0.6190183508084737,0.6165360977091094,0.41897586306495554,0.41223914775194304,0.5459012875301369
2220,1,0.9412625758626489,0.7901442326757105,0.7126532020407197,0.7234002733945123,0.7840205771520075,0.7623825630807033,0.7250083997526435,0.7831753833503263,0.47873678659285723,0.2874050153601459,0.3215504860864015,0.43717632178406957,0.3925009587303703,0.1407016469032852,0.31234861696570493,0.43950363008535626,0.44006875801273604,0.6101633620309528,0.6329021823642151,0.5012088698246097,0.6247782438028325,0.46966481325258014,0.4073973737801228
479,2,0.9388537374361915,0.6944197732971754,0.7719164481844336,0.8217481623170091,0.920753271993685,0.816070302006948,0.8845327982272274,0.8932327476632335,0.4041781611365655,0.14717775864444987,0.46867079323818545,0.27489571438596117,0.21603689236803925,0.08668129414679031,0.494687889751546,0.35186783425617213,0.262826862048231,0.7645467650781949,0.5669443449492148,0.3517936643217943,0.3905379914402034,0.26672343721303254,0.3917086991349325
1500,2,0.8896129491661138,0.8667752935615605,0.7488742196256453,0.810707645820906,0.9113292497257577,0.815827286171441,0.8721842202445864,0.7834954438197622,0.37741965436505925,0.10960806082753734,0.4323172830178204,0.24813629848900895,0.4912594221737009,0.08313080429006811,0.4788217299945137,0.3521139813862072,0.6718566338237588,0.7429578189264185,0.5706292650245622,0.7699230704330537,0.40950784368692006,0.5321789668883267,0.7275600565515824
2763,2,0.9335990907044172,0.5745740101480874,0.7917221533098162,0.8204085423909905,0.8764253759524856,0.8375672337149676,0.7910638698834455,0.8645829233272292,0.4367537259773604,0.27205795447497044,0.3404968281613133,0.4652181888521764,0.370223089096522,0.18573935329670094,0.3798612974818363,0.5049480955683248,0.4734054436543153,0.6736029761351788,0.6882101822861111,0.4922513807905619,0.6412896070961837,0.4215583484645558,0.3512856675860184
6554,1,0.9515137879172608,0.9122288702997133,0.8556033419415198,0.9174351580753903,0.9589138063861242,0.9399555917081124,0.8852279866738231,0.8451507927219524,0.2687296703944417,0.27748875802697537,0.3279602066187644,0.3950503372326511,0.5945549859950617,0.33045301220013046,0.35852931804659766,0.4618399532358261,0.6446597916645341,0.42914631253762525,0.49382496839655887,0.7738608871359157,0.7413639159154545,0.7202919255384066,0.6608514673693474
5934,1,0.990462859716874,0.7973600958546176,0.7093812970938915,0.7493808525311575,0.78454801319299,0.7733336579719319,0.7330259439970815,0.8428515470258311,0.20682098506396263,0.23334019221203928,0.26752216430317427,0.31813928761817656,0.15495141285539502,0.2841028212456386,0.2984130909845826,0.38065972697936395,0.2132811859526404,0.36950249775944094,0.40748527538323753,0.29294165732219796,0.6383557897221368,0.2930082608193171,0.2867146188478687
2525,1,0.9133439258781131,0.6253423561119634,0.6549377290500208,0.6439735095962383,0.6841234983876231,0.660879601953354,0.6239274485790209,0.8382594672012377,0.509664646607252,0.34842527957421165,0.38366572540085625,0.494731045510455,0.10175654884710007,0.16601690404699507,0.3373599002597607,0.46429148631269396,0.0741948279946258,0.620654407221308,0.6462532322296366,0.07241689891626943,0.6316938505952012,0.0636605751178436,0.0515301643967412
4380,1,0.8671654973144889,0.8169927419272315,0.8192792339448621,0.8920283382942411,0.9195715392318263,0.873429635443722,0.8246290362473288,0.8556714822076542,0.2583984727717247,0.23808159371827392,0.33222279511943614,0.45576972497578694,0.4304927673928252,0.4020672256101876,0.6229089422868584,0.6620488812192529,0.5832459166603837,0.7001184296180699,0.707234293119809,0.6452502294916067,0.6441172315502337,0.5506059838327995,0.44639294138944335
6570,0,0.8758317162348148,0.728906905857715,0.7835192499229208,0.8498408556962019,0.9146048099845596,0.9228178581344805,0.8798524154588612,0.8527096006236793,0.21802191582887298,0.1611061121711765,0.1586585025351555,0.21817894365399165,0.3570022745710886,0.12311051208157107,0.0984378575542662,0.2568151723745451,0.4400192716019702,0.2606360640219395,0.3443578567887841,0.6248048656069939,0.6649327781308061,0.652497618686159,0.6260958542171495
5728,1,0.9823351057135233,0.5772496237026105,0.7152200478981314,0.7145781418014173,0.7153198292027241,0.6947217022834977,0.6530489634484158,0.8536729872294955,0.31947905120266906,0.4077521550382226,0.45087641479567847,0.5004838968859514,0.14238584937829518,0.4835936157056621,0.6028259417498519,0.5095909292138068,0.10034061325692117,0.6291179344024129,0.4591590325344572,0.08704706483406294,0.4072556997800398,0.07559403747764912,0.0701771294522257
296,1,0.9784554244822694,0.7133242013949443,0.8370835297448476,0.8648939684305733,0.9161371369959912,0.7751439748181234,0.8241816871818948,0.8474216876144322,0.457301914380745,0.3297331425568832,0.6307806023943963,0.5142390891259081,0.48616347028940643,0.2213347599211387,0.6172788664651725,0.5295390765699481,0.5093824181560054,0.8468193785350214,0.7036540228463356,0.47574352773964246,0.41585742644729173,0.283001567341706,0.3807135342789139
3165,1,0.8719708255134698,0.5315189542039314,0.7288242568030053,0.7240231173536045,0.7802700260943503,0.757075194336096,0.7182939372538291,0.8549602371543272,0.49125829270876686,0.31311679884563237,0.3486784769427226,0.4629301140570222,0.2299256302370101,0.1521356661031002,0.3244201162714927,0.4518279264683015,0.24208690591877915,0.6164090612522352,0.6406006859731986,0.2714780175331148,0.6286466609941002,0.2517510583108329,0.21625436375596602
2121,1,0.8938734954617077,0.660653068910592,0.7391828997377633,0.7410241378933656,0.7898804176324329,0.7637896585779422,0.7213635185837939,0.8664623557716703,0.5039336965505288,0.35037237296884716,0.3889637880379414,0.503121077765917,0.25788693329729373,0.17692067087208438,0.3492402905010409,0.4774831134316646,0.25561885418459285,0.627327750211493,0.6557218745093369,0.26124483674241006,0.6370643595030326,0.2353750725409657,0.19466749554347687
5081,1,0.9250874166347455,0.5383093745531485,0.8193915781359805,0.9385003282930692,0.9536605317319812,0.8941559252516047,0.8438800525543445,0.8653204861791178,0.03542389982209431,0.16113468652963941,0.2891627413862609,0.3661330094445828,0.398545753283632,0.5086823731667861,0.7192493266714614,0.7253028911525146,0.6672920078531839,0.750995338682563,0.7402918553586654,0.7019107859653453,0.646113628714973,0.5687662984771396,0.4627454455835991
404,1,0.8672465521261068,0.7034858415737152,0.828343942953745,0.870339426177004,0.9085528167598386,0.7703922827360353,0.8133293685349505,0.8508883010750357,0.4294791392983302,0.32294078406892823,0.624024947316817,0.5150258720587831,0.45642771560061773,0.25578400338240614,0.6322240021740063,0.5571675017355643,0.5132454531782006,0.8426310579585006,0.7122757254280024,0.44735051660197445,0.4246572378982141,0.2683830697812619,0.3497361671234506
1278,0,0.987374517727578,0.5556427769967093,0.8371768963436859,0.8673698928735238,0.9715181802804902,0.8655715630363315,0.9180615876263316,0.9118199734540304,0.453466977490094,0.21646562490656704,0.5010081370148772,0.35215781514013084,0.4044014980823866,0.093321683640098,0.48884322215829384,0.37817567478875763,0.4670105300334804,0.7503272938215965,0.5996253738958881,0.5508891196824198,0.4226216201758172,0.3879441815006667,0.5120886061800977
3945,2,0.945392224160272,0.8092410022901512,0.7646599184055439,0.8260025185164578,0.909015507091166,0.9008479873765227,0.8574421265060971,0.8405209138467976,0.23083622703321655,0.12251460926408654,0.13813911607277293,0.2826532712950417,0.3509683086734632,0.11082990068849648,0.3203912524071318,0.47629775888242987,0.49832733745778396,0.5520540696011168,0.6014085675807692,0.6506935550963401,0.628732052606861,0.64533439439335,0.5552005670381575
402,1,0.9532690947212651,0.6823924130313701,0.8303279699720212,0.8823087918674274,0.9474232613419244,0.7907243031105804,0.8316176835918582,0.8599721451263449,0.4112276714602677,0.2455131485680015,0.5978204589833702,0.4874792330743245,0.4392451339239469,0.19213880615932552,0.6199754611762771,0.5484430307896789,0.5185453536510702,0.8739833780734293,0.7589098005386358,0.5124303975078672,0.4307686545429941,0.2857298581255236,0.3650527846723682
545,1,0.9269368372932133,0.6849762406992457,0.9045713942725013,0.769702745510966,0.8004270595438603,0.6871646001818225,0.730197225177833,0.8655233947713282,0.7744876482697391,0.7564238959700278,0.8663084178830894,0.8185701613825958,0.6069895936046427,0.24138264864327563,0.6074481701358683,0.5143126037302693,0.2056773594686611,0.8159019955989795,0.6623917003677467,0.14867329415247516,0.4128900742124657,0.10173072105270581,0.14177804658865142
1715,1,0.8399767707599222,0.6773245520275206,0.7186046318497673,0.724144697137531,0.7752243206219208,0.75016952794205,0.7170771837577251,0.8008218710625307,0.47716458752406954,0.31957544193384385,0.40349526015765647,0.4554183351599828,0.3675696508153683,0.17900535773397805,0.33857445036623934,0.4540770289821885,0.3929832343639607,0.62389473550551,0.6316882431414164,0.42424126067129686,0.615228380805902,0.38936138738921494,0.3467133837623963
2304,0,0.9042087558234432,0.7935195281898875,0.7690008070769114,0.7898803500753433,0.8834623104888943,0.8712980222795143,0.8380336674872925,0.8581750060855283,0.4699522971103091,0.22366111746705017,0.2408228436725288,0.35536493010142556,0.35403954180581354,0.07890330935097063,0.24325958725692545,0.3713626250747768,0.40948507371255116,0.5689261197806392,0.5890302433874887,0.5302018555830927,0.606161991961957,0.5225188675686703,0.4694691968194088
4725,2,0.9229257184402018,0.8512746009348279,0.7481225951810618,0.83569469826188,0.9017663287269351,0.8992249431019931,0.8571564941619864,0.7893569550163102,0.2005039400342493,0.08095598126227135,0.09793375078547464,0.1764176188153934,0.41026964587536224,0.13219995247032462,0.3372168343903615,0.4632277269248093,0.6241453671441224,0.5303467371715177,0.584990549825524,0.805444643930168,0.6255775038480215,0.8105376140135327,0.6803767957830924
4973,1,0.970499904272025,0.5041421315346885,0.8732835928314286,0.8834387167371893,0.8773557456657703,0.8372674931264302,0.79393734183345,0.8723703137980069,0.4252310942274412,0.48363551150726436,0.5447202311056715,0.5877238424898806,0.528355771767591,0.607937524825994,0.7123487149756252,0.7096838396467563,0.5001328739388406,0.6781496550932987,0.6831859487856923,0.4720390721318567,0.6335267845261465,0.4022989851711637,0.3360514843782507
7976,1,0.8428795888103725,0.6291220333464216,0.7151932509686983,0.7768724577672417,0.7859348018146517,0.7694950895902509,0.7551833320212179,0.7955808234187762,0.24065616279045687,0.28155434136810675,0.3196377044635951,0.3455463521848583,0.38953884416173323,0.3736686347524237,0.37509488518747863,0.42089092506633063,0.515615058140878,0.4102973367470902,0.4812859506372733,0.5297400165277729,0.44318064595121187,0.5092127422084836,0.5018074105358433
5075,1,0.9134217418887923,0.5477930480641423,0.8867904146717052,0.9280292970449924,0.9379857242747298,0.8944381257323749,0.8466154995228179,0.8891178292114822,0.270325845171764,0.3837098993202295,0.45939203606804535,0.5156059901881841,0.5212258696341986,0.5361336252459988,0.6811148004611258,0.6955854894882749,0.5704241832820618,0.6892313183537759,0.6965251876442079,0.5832274476633916,0.6400718444481622,0.49861414560542794,0.4100122032586812
2675,1,0.9898380214225896,0.49385013504651665,0.6990844566831678,0.704140968477338,0.7697031251193023,0.7494468339837609,0.7171945301345937,0.7428838598067308,0.46731414813964856,0.25643201341746197,0.29029676762627715,0.40233766597219656,0.43271416734137225,0.12142589754884066,0.2949434989620341,0.4176721278028888,0.5005597448839432,0.6053640686336348,0.6183643397959607,0.5874101682855782,0.6132237347274534,0.552971208154208,0.4894240629240054
3961,1,0.9871615411371015,0.7554975665851281,0.7117533521760887,0.7393090584261888,0.7893307602703304,0.767734389163007,0.734680476524017,0.7526071942627908,0.29899237174890186,0.24524458153109702,0.28214769359694036,0.3910872776235542,0.43321611793572795,0.2414993073718138,0.4362067750802183,0.5444467114995613,0.5170433087468789,0.6093916052309845,0.6213594008068355,0.6084401306846259,0.613758155763327,0.5700366990609788,0.5036488631721456
7997,1,0.887960699667627,0.8267418498542018,0.7011619993925067,0.7756026214941651,0.7940888144349764,0.7801055052793071,0.7677524927147571,0.7649401989124484,0.18196836254662482,0.20231858558868995,0.24532801776870455,0.2714031005731825,0.4370847970464831,0.29557436551724225,0.30750838829878197,0.3547873427565137,0.610036041371879,0.377123188282781,0.4451291831132207,0.6463638723963557,0.41781362948431505,0.6256615059067403,0.619520537580238
4751,1,0.9527860102437605,0.8294674735628124,0.7226087625294425,0.760336971740419,0.7865745369757969,0.7644480110378491,0.7267410231982712,0.7816882545727597,0.3117696110698563,0.27121680575658846,0.31512835450145044,0.3731654720039909,0.3608637930773757,0.34260325294994537,0.5165802714311243,0.5775514064860181,0.4504847365875978,0.6115758172490008,0.6344221962637201,0.5230910849915125,0.625433120823127,0.4930454982259628,0.4148322148192816
2649,1,0.9919363012855662,0.5734168611357702,0.7716597649618431,0.8363692436466278,0.885432297818781,0.8428093923550614,0.8017005235071542,0.8744942086107614,0.3637612847437841,0.19863380768211372,0.27986192687855915,0.4040134341486479,0.2929839695132234,0.2090472220647841,0.40529616405170893,0.5161015132426735,0.4885762955968368,0.6879444903463369,0.6832518485763162,0.48532234205796904,0.6276421719121178,0.40611489836481396,0.3501119375809784
3752,0,0.8610592511773018,0.44914211712478613,0.8025922156918138,0.8807251446251738,0.9632376944218924,0.9620277794728208,0.928433707508253,0.869819597295607,0.20919365183900185,0.11156842642443804,0.11259719272262222,0.24236258523039167,0.38516929719865084,0.14404488621755085,0.31600588728428636,0.44748847670109076,0.5599323785011174,0.5226610779706514,0.5544655158341394,0.7021027675871805,0.5998638273910005,0.7116459515214626,0.6379755249659382
5541,2,0.9370264655465377,0.76741457327106,0.829254446763655,0.8908206849314748,0.9605388505870166,0.9605783741374138,0.9334172278742167,0.8744321794396739,0.1910684919719851,0.17291792898394734,0.19051734170897766,0.21347289478207368,0.401593727318229,0.13915913308573077,0.3537503009051969,0.4214491294037472,0.5138291547150428,0.5464293734589952,0.5358052950502953,0.6914650410522128,0.5668518261223591,0.6928136151826275,0.6362126720512569
3504,1,0.9273920254278373,0.36639581054929393,0.7999325107710996,0.8420829736830515,0.9141989439496963,0.8717787188367143,0.8247473072360467,0.844205074962837,0.41196081758431624,0.21141792164951978,0.29059446887322715,0.4220172087445773,0.44232326988701925,0.15165146954870418,0.3597047237488752,0.4878184715393898,0.587830142661353,0.6857823465781918,0.6942529372228219,0.6529013438738669,0.6399053922267578,0.5635734302284978,0.4748438258733619
180,1,0.8651331767005092,0.4332877594647095,0.8200426745908994,0.8552470412672495,0.8862032428198364,0.7465746227334883,0.7861679256588753,0.8598495486131272,0.4401946736928962,0.34798843682224295,0.6448752196016073,0.5446106751014612,0.41443930645012317,0.2690277815961705,0.6449508387136001,0.5751213527707306,0.448152035943765,0.8517519835616696,0.7264299900376422,0.368856860837351,0.4268156298402554,0.21259117386441,0.27221731748809574
1716,2,0.8390646985370304,0.6909346893224155,0.7288665172184133,0.7856291660012484,0.8903753036924478,0.8904168103086311,0.8528653679250378,0.7515252665541683,0.3831252603164413,0.10102046506299245,0.15840002722887067,0.24012136687072577,0.5181837941316411,0.06427062121108035,0.19524986887959447,0.3389344796945587,0.6947186610364123,0.5209067153004349,0.5687865980145018,0.8749995143075974,0.6151838282369575,0.8738024871866608,0.7640375043178408
